79.0848	24.9928	2.00357	-0.0330959	-0.0127588	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	0.994846	0.608425
79.0849	24.9941	1.93831	-0.0375475	-0.0176142	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607	0.994846	0.163924
80.8312	24.8736	1.7829	-0.0740069	-0.0284642	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	0.188038	0.163924
80.8629	24.8827	1.71791	-0.0746971	-0.034082	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536	0.188038	1.06067
82.6111	24.6468	1.8011	-0.148794	-0.055177	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	0.0664649	1.06067
82.5877	24.6385	1.70108	-0.163397	-0.0682593	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012	0.0664649	0.191183
84.1754	24.5253	1.62475	-0.0979613	0.00218559	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	0.282187	0.191183
84.1845	24.5273	1.63115	-0.0957715	0.00332273	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444	0.282187	0.0354444
85.6633	23.8708	1.55802	-0.418598	-0.168983	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	1.71087	0.0354444
85.7132	23.8856	1.62899	-0.402169	-0.157861	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006	1.71087	0.679012
86.9634	23.4895	1.33903	-0.397279	-0.0763717	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	0.790974	0.679012
87.0687	23.5174	1.41334	-0.35126	-0.051202	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654	0.790974	3.72718
88.76	22.8029	1.88341	-0.418607	-0.0573612	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514	1.47264	3.72718
88.6864	22.7803	1.72176	-0.475528	-0.100449	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514	1.47264	1.15233
89.5845	22.2789	1.05168	-0.554369	-0.0993101	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904	2.97414	1.15233
89.6321	22.29	1.11974	-0.529103	-0.083141	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904	2.97414	0.566805
90.5195	21.6723	1.10429	-0.636319	-0.0958147	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241	0.0138859	0.566805
90.6105	21.6915	1.26429	-0.560545	-0.0451757	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241	0.0138859	1.93611
91.702	21.1002	1.27818	-0.506522	0.00391829	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964	0.140383	1.93611
91.7629	21.1151	1.26698	-0.480162	0.0114746	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964	0.140383	1.86292
92.8488	20.9033	1.10178	-0.218658	0.13373	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443	0.936223	1.86292
92.9173	20.9236	1.07409	-0.186182	0.145933	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443	0.936223	2.43055
93.5437	20.3161	0.704537	-0.497303	-0.076004	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919	4.24287	2.43055
93.6075	20.3323	0.886889	-0.463866	-0.0508331	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919	4.24287	0.979928
95.1841	19.6607	1.78094	-0.382441	0.0231909	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439	5.98472	0.979928
95.0197	19.619	1.40289	-0.565113	-0.0916832	94.494	19.8854	94.8209	20.01	0.893308	-0.497439	5.98472	5.58712
95.5924	19.6207	0.495532	-0.386841	0.0221704	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816	5.4317	5.58712
95.624	19.6067	0.699273	-0.373284	0.0321138	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816	5.4317	0.80727
96.2734	19.2057	0.770134	-0.487405	-0.037259	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589	0.414098	0.80727
96.3211	19.2109	0.866209	-0.455252	-0.0177325	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589	0.414098	0.530301
97.4603	18.7257	1.29312	-0.378173	0.027882	97.5286	18.727	97.45	18.506	0.868716	-0.503009	1.43834	0.530301
97.4352	18.7185	1.18309	-0.415859	0.00284628	97.5333	18.1735	97.45	18.506	0.868716	-0.503009	1.43834	0.292848
98.2459	18.3635	0.920517	-0.395707	0.00842363	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023	0.465058	0.292848
98.265	18.367	0.921402	-0.388226	0.0108163	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023	0.465058	0.167233
99.0668	17.4671	1.09612	-0.870122	-0.21874	99.0363	17.357	99.2049	17.503	0.908006	-0.509278	3.32655	0.167233
99.0801	17.4936	1.22109	-0.785789	-0.150888	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278	3.32655	1.21339
99.9647	16.944	1.05488	-0.650217	-0.017034	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134	1.02114	1.21339
100.049	16.9563	1.12155	-0.587962	0.014901	100.441	16.9521	100.117	17.0001	0.944242	-0.512134	1.02114	2.04091
101.16	16.5056	1.21546	-0.363077	0.116073	101.204	16.5368	101.065	16.497	0.991362	-0.513687	0.752545	2.04091
101.146	16.5073	1.13397	-0.376926	0.104122	101.169	16.4353	101.065	16.497	0.991362	-0.513687	0.752545	0.134997
102.352	16.3607	1.23369	-0.0493753	0.211144	102.387	16.3992	102.063	15.9949	1.04911	-0.512803	0.76189	0.134997
102.276	16.3543	1.07979	-0.0784007	0.194285	102.081	15.8359	102.063	15.9949	1.04911	-0.512803	0.76189	1.30251
103.055	15.5037	0.793962	-0.637129	-0.158453	103.003	15.353	103.119	15.4967	1.11708	-0.508169	7.49349	1.30251
103.037	15.5252	0.990502	-0.58672	-0.112374	102.776	15.1195	103.119	15.4967	1.11708	-0.508169	7.49349	2.83087
104.05	15.2143	1.07623	-0.346248	0.0547302	104.114	15.2708	104.244	15.0064	1.19469	-0.498349	1.74328	2.83087
104.038	15.2061	1.18705	-0.339859	0.0618517	103.905	14.7607	104.244	15.0064	1.19469	-0.498349	1.74328	0.798109
105.486	14.485	1.66864	-0.464428	-0.025074	105.541	14.4412	105.447	14.5293	1.28111	-0.481861	1.80004	0.798109
105.432	14.4719	1.5588	-0.501336	-0.0498235	105.316	14.0026	105.447	14.5293	1.28111	-0.481861	1.80004	0.641627
106.814	14.016	1.48526	-0.331913	0.0563713	106.831	14.0482	106.737	14.0724	1.37529	-0.457255	0.580292	0.641627
106.766	14.0077	1.49925	-0.347326	0.0514463	106.439	14.2401	106.737	14.0724	1.37529	-0.457255	0.580292	1.16924
108.092	13.6472	1.40672	-0.235728	0.0822371	108.084	13.6604	108.122	13.644	1.47592	-0.423202	0.0960915	1.16924
108.115	13.648	1.51066	-0.224217	0.0924585	108.131	13.6844	108.122	13.644	1.47592	-0.423202	0.0960915	0.189377
109.536	13.5507	1.45644	-0.0176487	0.15047	109.534	13.5714	109.606	13.2536	1.58144	-0.378583	0.179631	0.189377
109.507	13.5456	1.4518	-0.0243781	0.147531	109.388	13.1556	109.606	13.2536	1.58144	-0.378583	0.179631	0.377179
111.049	12.6998	1.54942	-0.519242	-0.177511	111.063	12.5814	111.196	12.9118	1.69008	-0.322574	5.50593	0.377179
111.144	12.7319	1.78509	-0.476426	-0.140167	111.426	12.9557	111.196	12.9118	1.69008	-0.322574	5.50593	2.10495
112.871	12.4286	1.72953	-0.205277	0.0725231	112.913	12.4877	112.893	12.6299	1.7999	-0.254723	2.30888	2.10495
112.877	12.4262	1.79479	-0.20019	0.0765537	112.797	12.8241	112.893	12.6299	1.7999	-0.254723	2.30888	0.109073
114.772	12.5101	1.90006	0.116861	0.203897	114.801	12.5506	114.699	12.4195	1.90891	-0.175007	0.996782	0.109073
114.786	12.5143	1.86784	0.121537	0.206062	114.916	12.3187	114.699	12.4195	1.90891	-0.175007	0.996782	0.190422
116.677	12.1778	1.83409	-0.114739	-0.0300497	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683	2.74515	0.190422
116.732	12.1933	2.02937	-0.106707	-0.0192788	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683	2.74515	0.757159
118.918	11.996	2.25621	-0.0921671	0.00163189	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	0.405072	0.757159
118.907	11.9951	2.21223	-0.0948998	-0.000749932	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	0.405072	0.0459463
120.744	12.2544	1.83786	0.129285	0.121837	120.695	12.2918	120.743	12.3289	2.21139	0.128528	1.64576	0.0459463
120.802	12.2536	2.03305	0.13037	0.121625	120.934	12.1905	120.743	12.3289	2.21139	0.128528	1.64576	0.742659
123.454	12.806	2.79836	0.276932	0.130566	123.568	12.8297	122.95	12.5114	2.29835	0.246599	4.33588	0.742659
123.367	12.8043	2.54351	0.294671	0.145449	123.142	12.7694	122.95	12.5114	2.29835	0.246599	4.33588	1.56755
125.019	12.8512	1.56131	0.184252	0.0120598	124.894	12.7743	125.242	12.8125	2.37624	0.369827	7.59071	1.56755
125.162	12.8847	2.14766	0.170476	0.00434553	125.376	12.9964	125.242	12.8125	2.37624	0.369827	7.59071	5.77071
127.767	13.3153	2.71476	0.158915	-0.00333461	127.853	13.3273	127.609	13.2365	2.44434	0.495787	2.38014	5.77071
127.71	13.3091	2.60624	0.161922	-0.0010162	127.506	13.153	127.609	13.2365	2.44434	0.495787	2.38014	0.754241
129.986	13.7009	2.34865	0.169476	0.00415456	129.947	13.6963	130.042	13.7853	2.50232	0.621879	0.492532	0.754241
130.049	13.7073	2.41517	0.167818	0.00313144	130.334	13.781	130.042	13.7853	2.50232	0.621879	0.492532	1.14848
132.129	14.4782	2.21088	0.366363	0.117151	132.092	14.507	132.53	14.458	2.55028	0.74543	1.00184	1.14848
132.219	14.4784	2.49403	0.348307	0.0987455	132.447	14.3423	132.53	14.458	2.55028	0.74543	1.00184	1.74108
134.998	15.0665	2.87562	0.19258	-0.0517473	135.074	15.0475	135.066	15.2513	2.58865	0.863795	2.35049	1.74108
134.989	15.0601	2.73401	0.193908	-0.050249	135.127	14.6575	135.066	15.2513	2.58865	0.863795	2.35049	0.488191
137.563	16.1705	2.78819	0.431351	0.116627	137.561	16.2147	137.639	16.1592	2.61821	0.974442	1.38505	0.488191
137.605	16.1685	2.92938	0.419639	0.103183	137.653	16.5145	137.639	16.1592	2.61821	0.974442	1.38505	0.413221
140.32	17.0363	2.87665	0.328158	-0.0124185	140.331	17.008	140.242	17.1733	2.63994	1.07503	0.681887	0.413221
140.333	17.0388	2.91499	0.325532	-0.0148007	140.305	17.5379	140.242	17.1733	2.63994	1.07503	0.681887	0.0491191
142.91	17.9912	2.78554	0.349689	0.00890511	142.888	17.9918	142.868	18.2829	2.65497	1.16346	0.161966	0.0491191
142.88	17.9869	2.83479	0.348101	0.00450702	142.626	18.1458	142.868	18.2829	2.65497	1.16346	0.161966	0.803
145.403	19.1488	2.81015	0.44592	0.0606923	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0.172391	0.803
145.491	19.1571	2.97553	0.43072	0.0467857	145.789	19.3785	145.51	19.4754	2.66445	1.23795	0.172391	1.70851
148.233	20.4707	3.09676	0.464561	0.0378155	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0.114117	1.70851
148.215	20.4705	3.01113	0.47312	0.0472434	148.146	20.9376	148.163	20.7364	2.66951	1.29702	0.114117	0.141114
150.698	22.1019	3.00198	0.618785	0.107292	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0.193072	0.141114
150.713	22.0962	3.14871	0.598153	0.0822011	150.649	21.8148	150.825	22.0502	2.67111	1.33953	0.193072	0.634879
153.406	23.5172	3.06947	0.492357	-0.03273	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0.706779	0.634879
153.394	23.5143	3.02445	0.496739	-0.0280353	153.466	22.9115	153.491	23.3999	2.66999	1.3647	0.706779	0.0552177
156.046	24.8148	2.99728	0.432986	-0.049901	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0.0278743	0.0552177
156.027	24.812	2.87772	0.441768	-0.0390194	156.009	25.0678	156.159	24.7682	2.66666	1.37208	0.0278743	0.264431
158.864	26.0217	3.14625	0.373388	-0.058372	158.905	26.0308	158.827	26.1372	2.66127	1.36157	0.562216	0.264431
158.887	26.0256	3.13402	0.372579	-0.0574176	159.014	26.1903	158.827	26.1372	2.66127	1.36157	0.562216	0.316399
161.456	27.4115	2.91838	0.485155	0.0457318	161.412	27.4256	161.493	27.4891	2.65371	1.33344	0.956076	0.316399
161.475	27.4164	2.91016	0.486395	0.0482382	161.529	27.8454	161.493	27.4891	2.65371	1.33344	0.956076	0.222839
163.672	28.7798	2.60585	0.581299	0.0801995	163.625	28.7683	164.155	28.8064	2.64354	1.28825	0.755711	0.222839
163.794	28.7964	2.86626	0.550169	0.0512515	164.116	29.315	164.155	28.8064	2.64354	1.28825	0.755711	3.10403
166.743	30.2001	3.32226	0.413309	-0.0672887	166.828	30.2062	166.809	30.0721	2.63006	1.22694	2.48617	3.10403
166.694	30.188	3.08722	0.431226	-0.0480382	166.748	29.7121	166.809	30.0721	2.63006	1.22694	2.48617	0.935956
169.149	31.3821	2.7543	0.431073	-0.018088	169.097	31.3717	169.452	31.2706	2.61238	1.15075	0.89459	0.935956
169.171	31.3851	2.8281	0.425975	-0.0236428	169.345	30.7063	169.452	31.2706	2.61238	1.15075	0.89459	0.12995
172.117	32.3443	3.152	0.267971	-0.10723	172.175	32.3404	172.079	32.3873	2.58945	1.06126	1.2179	0.12995
172.103	32.338	2.98718	0.270522	-0.103404	172.135	32.6666	172.079	32.3873	2.58945	1.06126	1.2179	0.60282
174.68	33.4376	2.79746	0.375227	0.0203166	174.643	33.4625	174.685	33.4095	2.56021	0.960341	1.07671	0.60282
174.653	33.4344	2.72753	0.378093	0.0236515	174.474	33.9157	174.685	33.4095	2.56021	0.960341	1.07671	0.164464
177.049	34.2221	2.55239	0.320106	-0.0241756	177.03	34.2009	177.261	34.3262	2.52363	0.850119	0.328247	0.164464
177.062	34.2243	2.55722	0.318957	-0.02484	177.211	33.8467	177.261	34.3262	2.52363	0.850119	0.328247	0.0799186
180.049	35.1196	3.20356	0.269875	-0.0398319	180.145	35.1423	179.799	35.1289	2.47883	0.732949	3.10415	0.0799186
179.923	35.0951	2.7885	0.282567	-0.0272146	179.543	35.4767	179.799	35.1289	2.47883	0.732949	3.10415	3.58529
182.596	35.7571	2.80386	0.223261	-0.0459452	182.599	35.753	182.292	35.8114	2.42515	0.611338	0.0196261	3.58529
182.497	35.7373	2.578	0.227087	-0.0427606	182.047	36.2626	182.292	35.8114	2.42515	0.611338	0.0196261	2.13057
184.762	36.499	2.40811	0.312877	0.033166	184.732	36.5155	184.73	36.37	2.36226	0.487877	0.519207	2.13057
184.747	36.498	2.31315	0.315918	0.0367194	184.833	36.1451	184.73	36.37	2.36226	0.487877	0.519207	0.159006
186.943	36.9657	2.27073	0.213257	-0.0438213	186.946	36.9404	187.103	36.804	2.29017	0.365145	0.350305	0.159006
187.01	36.9797	2.3849	0.208936	-0.0465798	187.296	36.9375	187.103	36.804	2.29017	0.365145	0.350305	1.10341
189.444	37.4036	2.52521	0.146203	-0.0553331	189.465	37.4052	189.401	37.1147	2.20928	0.245623	0.150099	1.10341
189.452	37.4027	2.38561	0.143246	-0.0575832	189.738	36.951	189.401	37.1147	2.20928	0.245623	0.150099	0.913659
191.742	37.5716	2.33603	0.0406922	-0.0834069	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0.0526935	0.913659
191.703	37.562	2.22081	0.0356392	-0.087991	191.682	37.1147	191.615	37.3064	2.12037	0.131591	0.0526935	0.333073
193.53	37.3042	1.8451	-0.176233	-0.160968	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	1.36528	0.333073
193.559	37.3142	1.98654	-0.162965	-0.148255	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	1.36528	0.348083
195.912	37.3438	2.36275	0.0202957	0.042564	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	3.25969	0.348083
195.808	37.3329	2.04673	-0.00869858	0.0215569	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	3.25969	2.34468
197.733	37.6949	1.96341	0.210826	0.130209	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	0.628226	2.34468
197.692	37.6875	1.90397	0.20656	0.127892	197.582	37.303	197.683	37.2395	1.81869	-0.159495	0.628226	0.459
199.33	37.376	1.52564	-0.0914327	-0.103614	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	3.88708	0.459
199.343	37.3826	1.59928	-0.0869197	-0.0985074	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	3.88708	0.0902136
201.459	37.009	2.2124	-0.241626	-0.120822	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	2.72483	0.0902136
201.35	36.9767	1.92668	-0.296883	-0.163845	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	2.72483	2.59053
202.98	36.4416	1.75896	-0.391491	-0.129506	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	0.226919	2.59053
202.933	36.4325	1.6418	-0.415977	-0.148543	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	0.226919	0.482968
204.036	36.144	1.13706	-0.388909	-0.0580186	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	1.95314	0.482968
204.048	36.1337	1.38546	-0.369233	-0.0360345	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	1.95314	1.92046
